query	lat	lon	lat_min	lat_max	lon_min	lon_max
Quay, NM	35.1439219	-103.4183431	34.6047039	35.7400304	-104.1297131	-103.0413516
Rio Arriba, NM	36.5488273	-106.8155233	35.930847	37.0001451	-107.6241771	-105.5306015
Roosevelt, NM	33.972525	-103.4933903	33.570073	34.6050457	-103.9494584	-103.0435012
San Juan, NM	36.4755752	-108.3046555	36.0002792	37.0001006	-109.0460124	-107.419113
San Miguel, NM	35.470043	-104.7946178	35.0414907	35.871017	-105.7223578	-103.6370781
Sandoval, NM	35.5910806	-106.8472167	35.1980826	36.219829	-107.6264288	-106.244827
Santa Fe, NM	35.6869996	-105.9377997	35.5880434	35.7546236	-106.1121583	-105.8941768
Sierra, NM	33.1165937	-107.2569421	32.6053269	33.4802791	-108.000619	-106.340506
Socorro, NM	34.0572858	-106.8930799	34.022342	34.098582	-106.939594	-106.865104
Taos, NM	36.4072377	-105.5732847	36.3549622	36.4234715	-105.6060454	-105.5562948
Torrance, NM	34.6356278	-105.9059678	34.2596761	35.0421407	-106.4712152	-105.2901394
Union, NM	36.3985203	-103.4132264	35.7392276	37.0000868	-104.0090907	-103.0022266
Valencia, NM	34.7325886	-106.8503919	34.4369886	34.9614394	-107.204458	-106.4111462
Albany, NY	42.6511674	-73.754968	42.4911674	42.8111674	-73.914968	-73.594968
Allegany, NY	42.0900647	-78.4941887	42.082796	42.101491	-78.50261	-78.482649
Bronx, NY	40.8466508	-73.8785937	40.7853712	40.9152598	-73.9336575	-73.7653293
Broome, NY	42.1455623	-75.8404114	41.9978936	42.415702	-76.1302429	-75.3595475
Cattaraugus, NY	42.329229	-78.86809	42.318064	42.338663	-78.87866	-78.854404
Cayuga, NY	42.9189555	-76.7263397	42.907136	42.927718	-76.7391566	-76.711492
Chautauqua, NY	42.209633	-79.4663814	42.189633	42.229633	-79.4863814	-79.4463814
Chemung, NY	42.0084073	-76.623736	41.9884073	42.0284073	-76.643736	-76.603736
Chenango, NY	42.4784565	-75.6130279	42.194969	42.745421	-75.889832	-75.292935
Clinton, NY	43.0484029	-75.3785034	43.043516	43.056521	-75.391018	-75.36632
Columbia, NY	43.0482175	-73.80054455	43.0478616	43.0485734	-73.8011704	-73.7999187
Cortland, NY	42.6011813	-76.1804843	42.585547	42.614509	-76.20049	-76.154685
Delaware, NY	42.6243652	-79.0640931	42.624077	42.6248169	-79.0640986	-79.064086
Dutchess, NY	41.7194303	-73.7516205	41.438905	42.080906	-74.000108	-73.4873565
Erie, NY	42.7164263	-78.7620327	42.4381158	43.098697	-79.296611	-78.4628087
Essex, NY	44.3093018	-73.3504048	44.2893018	44.3293018	-73.3704048	-73.3304048
Franklin, NY	42.3406373	-75.1651689	42.333494	42.349093	-75.17112	-75.159437
Fulton, NY	43.322846	-76.417159	43.299168	43.338708	-76.445897	-76.390382
Genesee, NY	43.0102726	-78.1780196	42.8627415	43.133043	-78.4656376	-77.9041879
Greene, NY	42.3292408	-75.7699147	42.31946	42.339344	-75.783513	-75.755714
Hamilton, NY	42.8268798	-75.5444159	42.806249	42.8605657	-75.5718752	-75.531446
Herkimer, NY	43.0256259	-74.9859889	43.015528	43.045909	-75.021823	-74.962781
Jefferson, NY	42.4811884	-74.6104276	42.4611884	42.5011884	-74.6304276	-74.5904276
Kings, NY	43.1509069	-73.8542895	43.1309069	43.1709069	-73.8742895	-73.8342895
Lewis, NY	44.275196	-73.565826	44.255196	44.295196	-73.585826	-73.545826
Livingston, NY	42.7360902	-77.7781416	42.4709527	42.9884694	-78.0548382	-77.4866172
Madison, NY	42.8978935	-75.5121672305632	42.891659	42.903366	-75.519766	-75.505221
Monroe, NY	43.150094	-77.6810141	42.94001	43.634745	-78.0089933	-77.371516
Montgomery, NY	41.5275938	-74.236816	41.508877	41.532926	-74.254468	-74.219382
Nassau, NY	42.5159145	-73.6101159	42.503802	42.523928	-73.621558	-73.601362
New York, NY	40.7127281	-74.0060152	40.477399	40.9161785	-74.25909	-73.7001809
Niagara, NY	41.31637245	-74.1302653027952	41.3151976	41.3174321	-74.1307066	-74.1281579
Oneida, NY	43.2144051	-75.4039155	42.863319	43.615229	-75.886756	-75.0692108
Onondaga, NY	43.2462592	-77.4592856	43.2462092	43.2463092	-77.4593356	-77.4592356
Ontario, NY	43.2416104	-77.3138745371139	43.2018142	43.2814424	-77.3761393	-77.2518679
Orange, NY	41.3873306	-74.2507287	41.1429929	41.6300597	-74.762623	-73.947294
Orleans, NY	42.9186757	-77.1144182	42.8986757	42.9386757	-77.1344182	-77.0944182
Oswego, NY	43.4547284	-76.5095967	43.428091	43.4813817	-76.5375976	-76.46932
Otsego, NY	42.5984272	-75.0142701	42.314151	42.908363	-75.41601	-74.630652
Putnam, NY	43.746793	-73.397255	43.726793	43.766793	-73.417255	-73.377255
Queens, NY	40.7498243	-73.7976337	40.5419011	40.8009249	-73.9626879	-73.7001809
Rensselaer, NY	42.6425795	-73.742898	42.614179	42.670179	-73.759565	-73.70227
Richmond, NY	42.7601685	-77.4944318979838	42.6703167	42.8546151	-77.5884498	-77.4765838
Rockland, NY	41.1519319	-74.0357266	40.996703	41.3213788	-74.2344046	-73.8891569
Saratoga, NY	41.3149011	-74.1250352075437	41.3133319	41.3164909	-74.1265646	-74.1235671
Schenectady, NY	42.8142432	-73.9395687	42.763577	42.843668	-73.9834749	-73.893042
Schoharie, NY	42.6659088	-74.3095787	42.652193	42.679723	-74.330138	-74.298886
Schuyler, NY	42.8245448	-73.9035922463237	42.824337	42.8247401	-73.9040169	-73.9035046
Seneca, NY	42.83012645	-77.0728905217173	42.7633049	42.9025656	-77.1310977	-77.0184134
St. Lawrence, NY	44.1772711	-76.1677157	44.1572711	44.1972711	-76.1877157	-76.1477157
Steuben, NY	43.320182	-75.283127	43.300182	43.340182	-75.303127	-75.263127
Suffolk, NY	40.74123595	-73.356691165361	40.7405395	40.7426694	-73.3674859	-73.3461897
Sullivan, NY	43.0545116	-75.8468569	43.0145116	43.0945116	-75.8868569	-75.8068569
Tioga, NY	42.1333395	-76.3309339	41.998309	42.4103753	-76.567513	-76.0797946
Tompkins, NY	42.443114	-76.4725920912081	42.262631	42.6273958	-76.6964317	-76.2377396
Ulster, NY	41.8689317	-74.2618518	41.5802763	42.176992	-74.7811299	-73.9115548
Warren, NY	42.8472949	-74.9209865	42.8272949	42.8672949	-74.9409865	-74.9009865
Washington, NY	40.7468038	-73.9119020458191	40.7464396	40.7471579	-73.912178	-73.9117144
Wayne, NY	42.4709046	-77.1055262	42.4509046	42.4909046	-77.1255262	-77.0855262
Westchester, NY	41.1763139	-73.7907554	40.871721	41.366375	-73.983284	-73.482695
Wyoming, NY	42.7039813	-78.2415228	42.519166	42.871387	-78.4881055	-77.9546459
Yates, NY	43.3399976	-78.3877459617913	43.302763	43.3762498	-78.4664178	-78.3089686
Alamance, NC	36.0351361	-79.4858549	36.018354	36.040211	-79.49962	-79.480194
Alexander, NC	35.836317	-79.038885	35.835477	35.83782	-79.043311	-79.032603
Alleghany, NC	36.5029951	-81.1340843	36.370342	36.575024	-81.353322	-80.9017076
Anson, NC	34.9705848	-80.0958187	34.8067108	35.211758	-80.3204557	-79.848442
Ashe, NC	36.023776	-76.584315	36.023318	36.023868	-76.584315	-76.583807
Avery, NC	35.03740345	-80.7576429466853	35.0361625	35.0385632	-80.7591147	-80.7556958
Beaufort, NC	34.7180601	-76.6591587	34.702184	34.776854	-76.673867	-76.619131
Bertie, NC	36.450442	10.7357124	36.450392	36.450492	10.7356624	10.7357624
Bladen, NC	35.796182	-79.0863971	35.795675	35.7968942	-79.0867749	-79.0861907
Brunswick, NC	34.0718195	-78.1914215	33.3718195	34.7718195	-78.8914215	-77.4914215
Buncombe, NC	35.6292222	-82.5255603	35.4164574	35.8241166	-82.88811	-82.1690825
Burke, NC	35.5701369	-81.1952209	35.5700869	35.5701869	-81.1952709	-81.1951709
Cabarrus, NC	35.2370876	-80.5417335	35.2170876	35.2570876	-80.5617335	-80.5217335
Caldwell, NC	35.4537485	-80.8428508	35.4337485	35.4737485	-80.8628508	-80.8228508
Camden, NC	36.3284897	-76.1718764	36.3084897	36.3484897	-76.1918764	-76.1518764
Carteret, NC	35.8435913	-79.0401997	35.843113	35.8441022	-79.0405443	-79.040146
Caswell, NC	35.7968024	-79.0920773	35.795165	35.7982078	-79.0924852	-79.0911587
Catawba, NC	35.7073558	-81.0756345	35.671481	35.740747	-81.101709	-81.031718
Chatham, NC	36.41649465	-80.968018802738	36.4142603	36.4186584	-80.9715576	-80.9665606
Cherokee, NC	35.4766377	-83.3189781	35.4366377	35.5166377	-83.3589781	-83.2789781
Chowan, NC	36.266545	-76.6677262	36.246545	36.286545	-76.6877262	-76.6477262
Clay, NC	36.2426458	-78.5877789	36.2226458	36.2626458	-78.6077789	-78.5677789
Cleveland, NC	35.7331953	-80.6770111	35.71925	35.746917	-80.698824	-80.66591
Columbus, NC	35.2531698	-82.1970584	35.2347772	35.3015889	-82.2190888	-82.1763386
Craven, NC	35.6284724	-80.3317223	35.6084724	35.6484724	-80.3517223	-80.3117223
Cumberland, NC	36.0748576	-79.7816972	36.0548576	36.0948576	-79.8016972	-79.7616972
Currituck, NC	36.4498773	-76.0154824	36.4298773	36.4698773	-76.0354824	-75.9954824
Dare, NC	35.6549115	-75.9017616611656	35.6475599	35.661887	-75.9110265	-75.8903594
Davidson, NC	35.4992614	-80.8485218	35.4424647	35.519339	-80.8724508	-80.7687555
Davie, NC	35.850616	-79.035285	35.8503856	35.8516447	-79.0364592	-79.034149
Duplin, NC	35.7953856	-79.081917119135	35.7953267	35.7954617	-79.082001	-79.0818344
Durham, NC	35.996653	-78.9018053	35.8663503	36.1370099	-79.0074981	-78.759587
Edgecombe, NC	34.4629453	-77.5949717	34.4429453	34.4829453	-77.6149717	-77.5749717
Forsyth, NC	35.3107228	-83.1814286994884	35.3104823	35.3110147	-83.1816822	-83.1811887
Franklin, NC	35.1823171	-83.3815429	35.1323784	35.2155602	-83.4395	-83.3517779
Gaston, NC	36.5004281	-77.6449804	36.478989	36.508758	-77.658235	-77.630028
Gates, NC	36.5034867	-76.7691236	36.4834867	36.5234867	-76.7891236	-76.7491236
Graham, NC	36.0690258	-79.4005756	36.016422	36.0887081	-79.432804	-79.33954
Granville, NC	35.1465149	-80.8270415	35.1464649	35.1465649	-80.8270915	-80.8269915
Greene, NC	35.481724	-77.6728536	35.347229	35.652252	-77.827126	-77.474716
Guilford, NC	36.0768027	-79.8980907	36.0568027	36.0968027	-79.9180907	-79.8780907
Halifax, NC	36.3261505	-77.591301662915	36.317515	36.335215	-77.596407	-77.582867
Harnett, NC	35.3454392	-78.7922429	35.3254392	35.3654392	-78.8122429	-78.7722429
Haywood, NC	35.6201515	-79.0639047	35.6001515	35.6401515	-79.0839047	-79.0439047
Henderson, NC	36.3295905	-78.3991638	36.29976	36.356873	-78.457716	-78.371882
Hertford, NC	36.190158	-76.4660519	36.164759	36.204585	-76.496657	-76.441099
Hoke, NC	35.7334952	-76.8152226	35.7134952	35.7534952	-76.8352226	-76.7952226
Hyde, NC	35.843569	-79.063224	35.8433059	35.843931	-79.063449	-79.062708
Iredell, NC	33.9332275	-78.5911234	33.9132275	33.9532275	-78.6111234	-78.5711234
Jackson, NC	36.3896747	-77.4214855	36.382746	36.397451	-77.429042	-77.410254
Johnston, NC	35.5285816	-78.3768021	35.2546705	35.8178539	-78.7088536	-78.0647898
Jones, NC	35.2898918	-76.689095	35.2698918	35.3098918	-76.709095	-76.669095
Lee, NC	35.2481	-81.533211	35.247943	35.248493	-81.533463	-81.532622
Lenoir, NC	35.9140196	-81.5389849	35.783791	35.974912	-81.593795	-81.463975
Lincoln, NC	35.75913105	-78.7333106419566	35.7588424	35.7594434	-78.7338848	-78.7329619
Macon, NC	36.4387585	-78.0838809	36.434033	36.445622	-78.090868	-78.0766322
Madison, NC	36.385422	-79.9594689	36.370206	36.404897	-80.005334	-79.939829
Martin, NC	36.35125	-79.651903	36.35096	36.351284	-79.652309	-79.651579
McDowell, NC	35.799475	-79.088421	35.799256	35.799499	-79.088968	-79.088369
Mecklenburg, NC	35.20295565	-80.8252392814545	35.2028204	35.2030752	-80.8254203	-80.8251238
Mitchell, NC	35.61289865	-82.4398778481666	35.6128086	35.6129715	-82.4399881	-82.4397676
Montgomery, NC	36.353998	-79.658251	36.353998	36.354153	-79.658281	-79.658251
Moore, NC	-28.7419771	24.7386923	-28.744086	-28.7396071	24.7386823	24.7395386
Nash, NC	35.8535294	-79.0497099	35.8526565	35.8551591	-79.0501874	-79.048185
New Hanover, NC	-29.3616199	30.5179199	-29.3666199	-29.3566199	30.5129199	30.5229199
Northampton, NC	35.95074395	-78.4757037079181	35.9472835	35.9542667	-78.4815649	-78.472348
Onslow, NC	34.3166838	-78.193895	34.3156804	34.3170268	-78.1958513	-78.1922069
Orange, NC	35.1296112	-78.5222311	35.1096112	35.1496112	-78.5422311	-78.5022311
Pamlico, NC	35.0848861	-76.634929	35.0648861	35.1048861	-76.654929	-76.614929
Pasquotank, NC	36.2673789	-76.3385487	36.2473789	36.2873789	-76.3585487	-76.3185487
Pender, NC	36.3104307	-77.592753	36.2904307	36.3304307	-77.612753	-77.572753
Perquimans, NC	36.1739896	-76.4254832	36.019036	36.378101	-76.590108	-76.1580436
Person, NC	36.3967816	-78.9882995	36.236082	36.542154	-79.153736	-78.7948278
Pitt, NC	40.44415295	-79.9624609514451	40.4242189	40.4828165	-80.0211276	-79.9271898
Polk, NC	35.7864405	-78.6698738	35.7863905	35.7864905	-78.6699238	-78.6698238
Randolph, NC	35.7142874	-79.7975166	35.5058477	35.9206985	-80.0668286	-79.5417675
Richmond, NC	-31.413056	23.943611	-31.453056	-31.373056	23.903611	23.983611
Robeson, NC	34.6485079	-79.0954942	34.299342	34.9527205	-79.4615068	-78.8054296
Rockingham, NC	34.9393201	-79.7739457	34.908214	34.983812	-79.79856	-79.728183
Rowan, NC	34.5129458	-78.2711102	34.4929458	34.5329458	-78.2911102	-78.2511102
Rutherford, NC	-28.7164393	24.7683012	-28.7216419	-28.7133224	24.7680377	24.7713992
Sampson, NC	-28.7386934	24.7938842	-28.7386934	-28.7379485	24.7938842	24.7941852
Scotland, NC	34.8628902	-79.4903372	34.6303801	35.0432988	-79.6929688	-79.33503
Stanly, NC	35.3235477	-80.2391366	35.145638	35.5041565	-80.506179	-80.0518848
Stokes, NC	35.7165488	-77.2646852	35.6965488	35.7365488	-77.2846852	-77.2446852
Surry, NC	36.4135582	-80.7013751	36.233391	36.5623115	-80.973358	-80.4401
Swain, NC	35.8361447	-79.0555251	35.8359107	35.8367493	-79.0582858	-79.0535875
Transylvania, NC	35.1982216	-82.7724889	35.0274139	35.4229703	-83.056938	-82.5748394
Tyrrell, NC	35.8217079	-76.2126146	35.5980047	36.087958	-76.4060033	-75.8400481
Union, NC	34.9815382	-80.7234025	34.9615382	35.0015382	-80.7434025	-80.7034025
Vance, NC	35.526399	-82.839183	35.526223	35.5265034	-82.839693	-82.8382056
Wake, NC	35.5877538	-82.5538262	35.5877038	35.5878038	-82.5538762	-82.5537762
Warren, NC	36.195746	-81.374976	36.1952462	36.1963542	-81.3751025	-81.3748967
Washington, NC	35.8725573	-76.6215245	35.1725573	36.5725573	-77.3215245	-75.9215245
Watauga, NC	36.2228105	-81.6863808	36.1114761	36.3912931	-81.9180772	-81.4559145
Wayne, NC	35.3546293	-78.0149444	35.148796	35.59782	-78.3065813	-77.799942
Wilkes, NC	36.1998247	-81.1341351	35.996933	36.442539	-81.5454608	-80.874748
Wilson, NC	35.7212689	-77.9155395	35.67165	35.813857	-78.040144	-77.865611
Yadkin, NC	35.7212499	-80.3989449	35.7012499	35.7412499	-80.4189449	-80.3789449
Yancey, NC	35.798002	-79.087763	35.797872	35.798115	-79.088122	-79.087527
Adams, ND	46.073286	-102.5315028	45.9445102	46.282688	-102.997063	-101.9994964
Barnes, ND	46.9310489	-98.0678849	46.629257	47.241245	-98.468468	-97.683014
Benson, ND	48.0191362	-99.403103	47.847679	48.369663	-99.84938	-98.525406
Billings, ND	47.0456305	-103.3943708	46.630035	47.330471	-103.671402	-103.030457
Bottineau, ND	48.8243455	-100.8431321	48.543018	48.9996111	-101.497154	-100.145706
Bowman, ND	46.1010498	-103.5086625	45.945131	46.280853	-104.046822	-102.9955572
Burke, ND	48.7882181	-102.5295867	48.54562	48.999329	-102.9400079	-102.022865
Burleigh, ND	46.9498874	-100.5127667	46.631634	47.327194	-100.959602	-100.077675
Cass, ND	46.9241972	-97.220631	46.6286363	47.240173	-97.707138	-96.7528369
Cavalier, ND	48.7664381	-98.5001391	48.542667	49.0004918	-99.004013	-97.928001
Dickey, ND	46.0952757	-98.5322728	45.9359306	46.2830625	-99.005642	-98.0067499
Divide, ND	48.8189219	-103.5180387	48.6331564	48.999877	-104.049265	-102.8855502
Dunn, ND	47.30612	-102.6112348	46.981487	47.826435	-103.106674	-102.144234
Eddy, ND	47.7113958	-98.9087265	47.586639	47.848072	-99.297455	-98.501762
Emmons, ND	46.2575403	-100.2574942	45.941672	46.634357	-100.661606	-99.878265
Foster, ND	47.4642277	-98.8815333	47.326836	47.588745	-99.268051	-98.499069
Golden Valley, ND	46.9317944	-103.8668414	46.5415003	47.329918	-104.045901	-103.608826
Grand Forks, ND	47.9078244	-97.0592028	47.860166	47.969701	-97.195875	-97.009802
Grant, ND	46.3441037	-101.6261837	46.008389	46.717266	-102.09391	-101.048958
Griggs, ND	47.4473179	-98.2616158	47.24017	47.673798	-98.501862	-97.961044
Hettinger, ND	46.4448014	-102.4167046	46.206188	46.630833	-102.927658	-102.000168
Kidder, ND	46.9636218	-99.7952675	46.631634	47.327515	-100.116219	-99.447609
LaMoure, ND	46.4473745	-98.534574	46.282578	46.630886	-99.037941	-98.0346701
Logan, ND	46.4650338	-99.4501721	46.281631	46.631935	-99.917068	-99.037446
McHenry, ND	48.1907427	-100.65378	47.847046	48.632141	-101.059334	-100.197189
McIntosh, ND	46.1097938	-99.4243411	45.939944	46.2830276	-99.881958	-99.0031291
McKenzie, ND	47.7702536	-103.4734684	47.327999	48.146687	-104.045333	-102.54937
McLean, ND	47.6002156	-101.1719782	47.157902	47.849483	-102.386505	-100.58461
Mercer, ND	47.3347663	-101.8650031	46.9809	47.575298	-102.207764	-101.256798
Morton, ND	46.7244733	-101.1644543	46.275612	46.982574	-102.096992	-100.543213
Mountrail, ND	48.230321	-102.3603325	47.752499	48.548298	-102.887115	-101.871132
Nelson, ND	47.8852229	-98.1774434	47.673416	48.195007	-98.526131	-97.882614
Oliver, ND	47.1077709	-101.3524486	46.981815	47.295284	-101.763672	-100.879517
Pembina, ND	48.7530787	-97.5532833	48.541642	49.0004918	-97.9528219	-97.0902671
Pierce, ND	48.1957108	-100.0625504	47.846859	48.543671	-100.277702	-99.493484
Ramsey, ND	48.2426199	-98.7062419	47.915009	48.5436363	-99.20327	-98.291519
Ransom, ND	46.4519081	-97.6903091	46.281925	46.6297	-98.034859	-97.2800936
Renville, ND	48.7627549	-101.299206	48.7427549	48.7827549	-101.319206	-101.279206
Richland, ND	46.2247251	-96.9470748	45.9350359	46.629612	-97.2809729	-96.5543975
Rolette, ND	48.7419695	-99.8380336	48.542305	48.9993995	-100.1828	-99.494171
Sargent, ND	46.1101793	-97.6291809	45.935054	46.2827598	-98.0081315	-97.228291
Sheridan, ND	47.5321614	-100.367913	47.326118	47.84766	-100.673714	-100.03289
Sioux, ND	46.0654725	-100.978187	45.943642	46.429294	-102.001282	-100.505638
Slope, ND	46.4464651	-103.4507022	46.279308	46.63102	-104.046103	-102.923347
Stark, ND	46.7870161	-102.7338349	46.630524	47.012482	-103.231239	-102.093803
Steele, ND	47.4413054	-97.7450372	47.239353	47.674175	-97.987823	-97.450417
Stutsman, ND	46.9596318	-98.9742609	46.629387	47.327213	-99.48275	-98.439552
Towner, ND	48.6481504	-99.2322581	48.368828	48.9999444	-99.528814	-98.971245
Traill, ND	47.4438504	-97.1797001	47.2381855	47.67321	-97.475128	-96.8287641
Walsh, ND	48.3693784	-97.7469943	48.192226	48.543312	-98.319572	-97.114647
Ward, ND	48.2488309	-101.6242607	47.846806	48.806622	-102.235931	-100.968529
Wells, ND	47.5664224	-99.6508819	47.326698	47.847847	-100.070503	-99.266922
Williams, ND	48.3629861	-103.4958386	47.954521	48.6348614	-104.048212	-102.828918
Adams, OH	39.3211421	-84.5119226	39.3207553	39.3211644	-84.5121276	-84.5119226
Allen, OH	40.8077797	-84.0572225	40.642658	40.9204333	-84.397568	-83.8798396
Ashland, OH	40.8686147	-82.3175942	40.8343	40.9000401	-82.3562108	-82.2599323
Ashtabula, OH	41.7167229	-80.74947	41.498413	42.3232365	-81.0053395	-80.5193047
Athens, OH	39.3289242	-82.1012479	39.2863058	39.3603025	-82.1427591	-82.0328678
Auglaize, OH	40.5942186	-84.2641951	40.3545836	40.686062	-84.45591	-83.880093
Belmont, OH	40.0292374	-81.0389883	40.023699	40.032725	-81.047773	-81.035723
Brown, OH	39.9417247	-84.0674374	39.9217247	39.9617247	-84.0874374	-84.0474374
Butler, OH	40.5886946	-82.4258375	40.582466	40.595778	-82.438402	-82.403771
Carroll, OH	39.7989528	-82.7010016	39.79188	39.804712	-82.714426	-82.694975
Champaign, OH	40.1726987	-83.7701999	40.0111509	40.273459	-84.0360537	-83.4947925
Clark, OH	40.4489547	-81.9023614	40.4289547	40.4689547	-81.9223614	-81.8823614
Clermont, OH	39.07414	-84.182549	39.073596	39.074689	-84.183174	-84.181984
Clinton, OH	40.9267224	-81.6304022	40.9131689	40.943399	-81.6478269	-81.612545
Columbiana, OH	40.8886356	-80.6935916	40.863833	40.914684	-80.715686	-80.618695
Coshocton, OH	40.2720151	-81.8595757	40.234096	40.288533	-81.894357	-81.811192
Crawford, OH	40.301456	-80.9875952	40.281456	40.321456	-81.0075952	-80.9675952
Cuyahoga, OH	41.48741	-81.684896	41.4869669	41.48741	-81.6856436	-81.684896
Darke, OH	40.168765	-84.631372	39.916477	40.354549	-84.8125324	-84.4260871
Defiance, OH	41.2844933	-84.3557802	41.24009	41.319073	-84.43801	-84.317379
Delaware, OH	40.2317686	-82.9651045	40.1259323	40.4439343	-83.2496782	-82.744931
Erie, OH	41.3506462	-82.640448	41.283894	41.7414813	-82.9535789	-82.2689506
Fairfield, OH	39.3458953	-84.5605031	39.3014692	39.3667922	-84.629921	-84.4768258
Fayette, OH	41.6733867	-84.3268927	41.662449	41.683156	-84.3377141	-84.317978
Franklin, OH	40.0283162	-83.0076657	39.7949128	40.1428004	-83.2607262	-82.7618137
Fulton, OH	40.4625607	-82.8287896	40.460651	40.465936	-82.835834	-82.819317
Gallia, OH	38.8309103	-82.5176592	38.8109103	38.8509103	-82.5376592	-82.4976592
